date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,conversion_value,ctr,cpc,quality_score,search_impression_share,conversion_rate,channel,data_source
2024-01-19,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,135080,499,129,14,750.0,0.0037,0.26,7,0.36,0.0283,Paid Search,Google Ads
2024-01-20,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25655,1362,272,49,2600.0,0.0531,0.2,9,0.92,0.0364,Paid Search,Bing Ads
2024-01-20,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43478,860,550,22,1200.0,0.0198,0.64,7,0.45,0.0263,Paid Search,Google Ads
2024-01-20,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75134,2599,467,77,3500.0,0.0346,0.18,8,0.68,0.0297,Paid Search,Google Ads
2024-01-20,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,130663,483,130,14,700.0,0.0037,0.27,7,0.35,0.0292,Paid Search,Google Ads
2024-01-21,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24679,1335,253,47,2400.0,0.0541,0.19,9,0.91,0.0359,Paid Search,Google Ads
2024-01-21,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41856,837,535,21,1150.0,0.02,0.64,7,0.44,0.0256,Paid Search,Google Ads
2024-01-21,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74728,2480,446,75,3350.0,0.0332,0.18,8,0.67,0.0305,Paid Search,Google Ads
2024-01-21,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,141473,523,141,14,650.0,0.0037,0.27,7,0.34,0.0274,Paid Search,Bing Ads
2024-01-22,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21698,1115,223,41,2100.0,0.0514,0.2,9,0.89,0.0374,Paid Search,Bing Ads
2024-01-22,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39814,796,517,19,1000.0,0.02,0.65,6,0.42,0.0247,Paid Search,Google Ads
2024-01-22,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65173,2046,368,57,2950.0,0.0314,0.18,8,0.65,0.028,Paid Search,Bing Ads
2024-01-22,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,132839,478,133,13,600.0,0.0036,0.28,7,0.33,0.0281,Paid Search,Google Ads
2024-01-23,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21545,1062,212,38,2050.0,0.0493,0.2,9,0.88,0.0364,Paid Search,Google Ads
2024-01-23,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,36294,711,455,17,950.0,0.0196,0.64,6,0.41,0.0243,Paid Search,Google Ads
2024-01-23,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,63872,2088,375,61,2850.0,0.0327,0.18,8,0.63,0.0295,Paid Search,Google Ads
2024-01-23,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,111580,401,108,10,550.0,0.0036,0.27,7,0.32,0.025,Paid Search,Google Ads
2024-01-24,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23231,1203,228,43,2350.0,0.0518,0.19,9,0.91,0.0359,Organic,Google Ads
2024-01-24,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46276,897,583,22,1100.0,0.0194,0.65,7,0.44,0.0256,Paid Search,Google Ads
2024-01-24,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71999,2411,433,71,3200.0,0.0335,0.18,8,0.66,0.0295,Paid Search,Google Ads
2024-01-24,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138105,497,139,14,650.0,0.0036,0.28,7,0.34,0.0285,Paid Search,Google Ads
2024-01-25,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25849,1372,260,51,2550.0,0.0531,0.19,9,0.92,0.0379,Paid Search,Bing Ads
2024-01-25,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46326,945,604,24,1200.0,0.0204,0.64,7,0.45,0.0264,Paid Search,Google Ads
2024-01-25,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71854,2507,451,74,3450.0,0.0349,0.18,8,0.67,0.0299,Organic,Bing Ads
2024-01-25,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,123958,446,115,13,700.0,0.0036,0.26,7,0.35,0.0294,Organic,Google Ads
2024-01-26,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25568,1390,264,52,2750.0,0.0544,0.19,9,0.93,0.0376,Paid Search,Bing Ads
2024-01-26,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49870,1017,640,28,1300.0,0.0204,0.63,7,0.46,0.0276,Paid Search,Google Ads
2024-01-26,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74826,2596,467,71,3650.0,0.0347,0.18,8,0.69,0.0277,Paid Search,Google Ads
2024-01-26,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,130375,482,130,13,750.0,0.0037,0.27,7,0.36,0.0282,Paid Search,Google Ads
2024-01-27,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26878,1424,270,54,2900.0,0.053,0.19,9,0.94,0.0383,Organic,Google Ads
2024-01-27,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,51715,1054,653,27,1350.0,0.0204,0.62,7,0.47,0.0265,Paid Search,Google Ads
2024-01-27,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69573,2344,421,67,3750.0,0.0337,0.18,8,0.7,0.0286,Paid Search,Google Ads
2024-01-27,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140507,533,138,15,800.0,0.0038,0.26,7,0.37,0.0299,Paid Search,Google Ads
2024-01-28,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24832,1303,234,52,2650.0,0.0525,0.18,9,0.92,0.0402,Paid Search,Bing Ads
2024-01-28,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48778,960,624,25,1250.0,0.0197,0.65,7,0.46,0.0266,Paid Search,Google Ads
2024-01-28,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72829,2490,448,71,3550.0,0.0342,0.18,8,0.69,0.0286,Organic,Bing Ads
2024-01-28,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,129916,493,133,14,750.0,0.0038,0.27,7,0.36,0.0288,Paid Search,Bing Ads
2024-01-29,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24375,1269,241,48,2450.0,0.0521,0.19,9,0.91,0.0382,Paid Search,Google Ads
2024-01-29,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43133,841,546,22,1200.0,0.0195,0.65,7,0.45,0.0265,Organic,Google Ads
2024-01-29,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64804,2183,371,62,3400.0,0.0337,0.17,8,0.68,0.0287,Organic,Google Ads
2024-01-29,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140549,491,132,14,700.0,0.0035,0.27,7,0.35,0.0296,Paid Search,Google Ads
2024-01-30,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24723,1213,230,42,2200.0,0.0491,0.19,9,0.9,0.0353,Organic,Google Ads
2024-01-30,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44353,869,573,22,1050.0,0.0196,0.66,7,0.43,0.0254,Paid Search,Bing Ads
2024-01-30,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,63345,2109,379,60,3050.0,0.0333,0.18,8,0.66,0.0285,Organic,Google Ads
2024-01-30,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,135846,461,133,12,600.0,0.0034,0.29,7,0.33,0.0272,Paid Search,Bing Ads
2024-01-31,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24657,1242,235,46,2350.0,0.0504,0.19,9,0.91,0.0375,Paid Search,Bing Ads
2024-01-31,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45352,866,571,21,1150.0,0.0191,0.66,7,0.44,0.0253,Paid Search,Google Ads
2024-01-31,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,63911,2166,389,61,3300.0,0.0339,0.18,8,0.67,0.0282,Organic,Bing Ads
2024-01-31,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,123830,445,120,12,650.0,0.0036,0.27,7,0.34,0.0273,Organic,Google Ads
2024-02-01,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23887,1258,239,48,2500.0,0.0527,0.19,9,0.92,0.0383,Paid Search,Google Ads
2024-02-01,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42234,848,534,22,1200.0,0.0201,0.63,7,0.45,0.0264,Paid Search,Bing Ads
2024-02-01,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67293,2287,411,64,3400.0,0.034,0.18,8,0.67,0.0284,Paid Search,Google Ads
2024-02-01,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,137340,480,124,14,700.0,0.0035,0.26,7,0.35,0.0295,Organic,Bing Ads
2024-01-04,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23418,1234,234,45,2250.0,0.0527,0.19,9,0.92,0.0367,Paid Search,Google Ads
2024-01-04,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48190,958,622,24,1150.0,0.0199,0.65,7,0.45,0.0252,Paid Search,Google Ads
2024-01-04,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65673,2226,400,64,3350.0,0.0339,0.18,8,0.67,0.029,Paid Search,Google Ads
2024-01-05,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22607,1223,232,47,2400.0,0.0541,0.19,9,0.91,0.0389,Organic,Bing Ads
2024-01-05,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44307,832,532,21,1050.0,0.0188,0.64,7,0.44,0.0256,Paid Search,Google Ads
2024-01-05,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69209,2415,434,69,3550.0,0.0349,0.18,8,0.68,0.0287,Paid Search,Bing Ads
2024-01-06,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24030,1189,225,46,2100.0,0.0495,0.19,9,0.93,0.039,Paid Search,Bing Ads
2024-01-06,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45353,920,579,24,1250.0,0.0203,0.63,6,0.43,0.0266,Organic,Google Ads
2024-01-06,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,121907,438,122,11,600.0,0.0036,0.28,7,0.35,0.0257,Paid Search,Google Ads
2024-01-07,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27439,1413,268,52,2500.0,0.0515,0.19,9,0.92,0.0374,Paid Search,Google Ads
2024-01-07,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64810,2099,377,62,3250.0,0.0324,0.18,8,0.66,0.03,Paid Search,Google Ads
2024-01-07,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134082,469,131,13,700.0,0.0035,0.28,7,0.36,0.0279,Paid Search,Bing Ads
2024-01-08,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22406,1133,215,41,2300.0,0.0506,0.19,9,0.91,0.037,Paid Search,Google Ads
2024-01-08,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47585,923,581,24,1200.0,0.0194,0.63,7,0.45,0.0262,Paid Search,Google Ads
2024-01-08,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,122826,454,131,12,650.0,0.0037,0.29,7,0.34,0.0284,Paid Search,Bing Ads
2024-01-09,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24488,1310,248,47,2350.0,0.0535,0.19,9,0.92,0.0359,Paid Search,Bing Ads
2024-01-09,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69647,2242,403,64,3450.0,0.0322,0.18,8,0.67,0.0287,Paid Search,Google Ads
2024-01-09,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126078,453,122,12,650.0,0.0036,0.27,7,0.35,0.0278,Paid Search,Google Ads
2024-01-10,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26669,1464,278,54,2700.0,0.0549,0.19,9,0.93,0.0375,Paid Search,Google Ads
2024-01-10,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42539,833,533,20,1100.0,0.0196,0.64,6,0.44,0.0249,Paid Search,Bing Ads
2024-01-10,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70508,2354,423,70,3300.0,0.0334,0.18,8,0.66,0.0298,Paid Search,Google Ads
2024-01-11,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22199,1134,215,44,2150.0,0.0511,0.19,9,0.91,0.0393,Organic,Bing Ads
2024-01-11,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44731,921,589,25,1300.0,0.0206,0.64,7,0.46,0.0276,Paid Search,Google Ads
2024-01-11,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124248,434,117,11,550.0,0.0035,0.27,7,0.34,0.0257,Paid Search,Google Ads
2024-01-12,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26519,1365,273,49,2450.0,0.0515,0.2,9,0.92,0.0366,Paid Search,Google Ads
2024-01-12,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76540,2495,449,69,3500.0,0.0326,0.18,8,0.68,0.0279,Paid Search,Bing Ads
2024-01-12,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,128814,463,125,12,600.0,0.0036,0.27,7,0.35,0.0274,Paid Search,Google Ads
2024-01-13,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23094,1198,227,46,2400.0,0.0519,0.19,9,0.91,0.0385,Paid Search,Bing Ads
2024-01-13,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47806,970,611,24,1150.0,0.0203,0.63,7,0.45,0.0257,Paid Search,Google Ads
2024-01-13,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66404,2124,382,57,3200.0,0.032,0.18,8,0.67,0.0273,Paid Search,Google Ads
2024-01-14,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26259,1378,261,52,2600.0,0.0525,0.19,9,0.92,0.0384,Paid Search,Bing Ads
2024-01-14,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45617,866,562,25,1300.0,0.019,0.65,7,0.46,0.0291,Paid Search,Google Ads
2024-01-14,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75721,2665,479,78,3550.0,0.0352,0.18,8,0.68,0.0294,Paid Search,Bing Ads
2024-01-14,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,145175,522,151,15,750.0,0.0036,0.29,7,0.36,0.0291,Organic,Google Ads
2024-01-15,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25180,1294,245,47,2450.0,0.0514,0.19,9,0.91,0.0365,Paid Search,Google Ads
2024-01-15,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44897,884,574,23,1200.0,0.0197,0.65,7,0.45,0.0265,Paid Search,Google Ads
2024-01-15,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68604,2305,437,62,3300.0,0.0336,0.19,8,0.67,0.0269,Paid Search,Bing Ads
2024-01-15,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140451,519,140,15,700.0,0.0037,0.27,7,0.35,0.029,Paid Search,Google Ads
2024-01-16,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21977,1155,219,41,2150.0,0.0526,0.19,9,0.9,0.0355,Paid Search,Google Ads
2024-01-16,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42254,857,539,22,1050.0,0.0203,0.63,6,0.43,0.026,Paid Search,Google Ads
2024-01-16,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67640,2265,407,66,3000.0,0.0335,0.18,8,0.65,0.0294,Organic,Google Ads
2024-01-16,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,118241,437,117,12,600.0,0.0037,0.27,7,0.33,0.029,Paid Search,Google Ads
2024-01-17,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22734,1134,215,43,2050.0,0.0499,0.19,9,0.89,0.0387,Paid Search,Bing Ads
2024-01-17,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39665,785,502,18,950.0,0.0198,0.64,6,0.42,0.0236,Paid Search,Google Ads
2024-01-17,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,57513,1823,328,55,2900.0,0.0317,0.18,8,0.64,0.0302,Paid Search,Google Ads
2024-01-17,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,113922,410,114,11,550.0,0.0036,0.28,7,0.32,0.0269,Organic,Google Ads
2024-01-18,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24436,1273,241,49,2300.0,0.0521,0.19,9,0.91,0.039,Paid Search,Google Ads
2024-01-18,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,40656,776,496,20,1100.0,0.0191,0.64,7,0.44,0.0268,Paid Search,Google Ads
2024-01-18,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66659,2233,401,65,3250.0,0.0335,0.18,8,0.66,0.0292,Paid Search,Bing Ads
2024-01-18,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,137372,480,129,13,650.0,0.0035,0.27,7,0.34,0.028,Paid Search,Google Ads
2024-01-19,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24031,1247,236,46,2550.0,0.0519,0.19,9,0.92,0.0374,Paid Search,Google Ads
2024-01-19,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45069,914,584,23,1200.0,0.0203,0.64,7,0.45,0.026,Organic,Google Ads
2024-01-19,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68462,2361,424,66,3450.0,0.0345,0.18,8,0.67,0.0283,Organic,Bing Ads
2024-01-19,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134618,511,137,15,700.0,0.0038,0.27,7,0.35,0.0295,Paid Search,Google Ads
2024-01-20,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27834,1536,291,57,2700.0,0.0552,0.19,9,0.93,0.0377,Paid Search,Google Ads
2024-01-20,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49902,1052,673,27,1250.0,0.0211,0.64,7,0.46,0.026,Paid Search,Google Ads
2024-01-20,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74891,2523,454,72,3600.0,0.0337,0.18,8,0.68,0.0289,Paid Search,Bing Ads
2024-01-20,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,136010,516,134,15,750.0,0.0038,0.26,7,0.36,0.0293,Paid Search,Google Ads
2024-01-21,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24185,1286,244,47,2600.0,0.0532,0.19,9,0.92,0.0369,Paid Search,Bing Ads
2024-01-21,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49721,1009,655,26,1200.0,0.0203,0.65,7,0.45,0.0259,Paid Search,Bing Ads
2024-01-21,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76092,2594,466,77,3500.0,0.0341,0.18,8,0.68,0.0299,Paid Search,Google Ads
2024-01-21,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,145953,540,145,14,700.0,0.0037,0.27,7,0.35,0.0274,Paid Search,Google Ads
2024-01-22,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24017,1246,236,46,2400.0,0.0519,0.19,9,0.91,0.0375,Organic,Google Ads
2024-01-22,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46933,952,637,25,1150.0,0.0203,0.67,7,0.44,0.027,Paid Search,Bing Ads
2024-01-22,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74135,2416,434,72,3350.0,0.0326,0.18,8,0.67,0.0301,Organic,Google Ads
2024-01-22,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138614,485,130,13,650.0,0.0035,0.27,7,0.34,0.0284,Paid Search,Google Ads
2024-01-23,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22627,1115,211,40,2100.0,0.0493,0.19,9,0.89,0.0367,Paid Search,Google Ads
2024-01-23,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,38508,770,477,19,1000.0,0.02,0.62,6,0.42,0.0257,Paid Search,Google Ads
2024-01-23,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,60067,1922,345,54,2950.0,0.032,0.18,8,0.65,0.0282,Organic,Google Ads
2024-01-23,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,116374,418,112,11,600.0,0.0036,0.27,7,0.33,0.0276,Paid Search,Google Ads
2024-01-24,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21088,1075,193,42,2050.0,0.051,0.18,9,0.88,0.0392,Organic,Bing Ads
2024-01-24,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,39935,814,529,19,950.0,0.0204,0.65,6,0.41,0.024,Paid Search,Bing Ads
2024-01-24,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,63095,2012,362,55,2850.0,0.0319,0.18,8,0.63,0.0275,Paid Search,Bing Ads
2024-01-24,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125227,438,118,11,550.0,0.0035,0.27,7,0.32,0.0253,Paid Search,Google Ads
2024-01-25,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23223,1242,235,44,2350.0,0.0535,0.19,9,0.91,0.0359,Paid Search,Google Ads
2024-01-25,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43654,873,576,23,1100.0,0.02,0.66,7,0.44,0.027,Organic,Google Ads
2024-01-25,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,61567,2080,395,57,3200.0,0.0338,0.19,8,0.66,0.0275,Paid Search,Google Ads
2024-01-25,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,136370,477,138,14,650.0,0.0035,0.29,7,0.34,0.0294,Paid Search,Google Ads
2024-01-26,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24840,1333,253,50,2550.0,0.0537,0.19,9,0.92,0.038,Organic,Bing Ads
2024-01-26,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46379,932,577,23,1200.0,0.0201,0.62,7,0.45,0.0256,Organic,Google Ads
2024-01-26,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69101,2321,417,64,3450.0,0.0336,0.18,8,0.67,0.028,Paid Search,Google Ads
2024-01-26,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124396,447,120,12,700.0,0.0036,0.27,7,0.35,0.0282,Paid Search,Google Ads
2024-01-27,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26624,1440,273,54,2750.0,0.0541,0.19,9,0.93,0.0378,Paid Search,Google Ads
2024-01-27,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49818,1011,626,27,1300.0,0.0203,0.62,7,0.46,0.0268,Paid Search,Google Ads
2024-01-27,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,77521,2658,478,74,3650.0,0.0343,0.18,8,0.69,0.0279,Paid Search,Google Ads
2024-01-27,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131934,488,126,14,750.0,0.0037,0.26,7,0.36,0.0292,Paid Search,Bing Ads
2024-01-28,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,30296,1605,304,63,2900.0,0.053,0.19,9,0.94,0.0396,Paid Search,Google Ads
2024-01-28,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49730,1014,648,25,1350.0,0.0204,0.64,7,0.47,0.0256,Organic,Google Ads
2024-01-28,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73319,2500,450,76,3750.0,0.0341,0.18,8,0.7,0.0306,Organic,Google Ads
2024-01-28,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,149304,552,149,15,800.0,0.0037,0.27,7,0.37,0.0288,Paid Search,Bing Ads
2024-01-29,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24867,1308,248,49,2650.0,0.0526,0.19,9,0.92,0.038,Paid Search,Google Ads
2024-01-29,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49806,996,647,27,1250.0,0.02,0.65,7,0.46,0.0275,Paid Search,Bing Ads
2024-01-29,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68379,2277,409,63,3550.0,0.0333,0.18,8,0.69,0.0281,Paid Search,Google Ads
2024-01-29,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,139419,515,139,15,750.0,0.0037,0.27,7,0.36,0.03,Paid Search,Bing Ads
2024-01-30,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27130,1397,265,54,2450.0,0.0515,0.19,9,0.91,0.0391,Paid Search,Google Ads
2024-01-30,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42661,848,559,21,1200.0,0.0199,0.66,7,0.45,0.0255,Paid Search,Google Ads
2024-01-30,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70546,2440,439,68,3400.0,0.0346,0.18,8,0.68,0.0282,Paid Search,Google Ads
2024-01-30,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125103,462,120,13,700.0,0.0037,0.26,7,0.35,0.0287,Paid Search,Bing Ads
2024-01-31,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22800,1151,207,44,2200.0,0.0505,0.18,9,0.9,0.0386,Paid Search,Bing Ads
2024-01-31,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44050,845,540,21,1050.0,0.0192,0.64,7,0.43,0.0254,Paid Search,Google Ads
2024-01-31,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69994,2344,421,63,3050.0,0.0335,0.18,8,0.66,0.027,Paid Search,Google Ads
2024-01-31,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,117195,410,118,11,600.0,0.0035,0.29,7,0.33,0.0278,Paid Search,Bing Ads
2024-02-01,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24802,1274,242,47,2350.0,0.0514,0.19,9,0.91,0.0371,Paid Search,Google Ads
2024-02-01,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44230,889,577,23,1150.0,0.0201,0.65,7,0.44,0.0261,Organic,Bing Ads
2024-02-01,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,63147,2128,383,63,3300.0,0.0337,0.18,8,0.67,0.0299,Paid Search,Google Ads
2024-02-01,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,133011,478,138,13,650.0,0.0036,0.29,7,0.34,0.028,Paid Search,Google Ads
2024-02-02,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27163,1445,274,55,2500.0,0.0532,0.19,9,0.92,0.0385,Organic,Bing Ads
2024-02-02,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47632,933,587,23,1200.0,0.0196,0.63,7,0.45,0.0254,Paid Search,Google Ads
2024-02-02,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66466,2213,398,60,3400.0,0.0333,0.18,8,0.67,0.0274,Paid Search,Bing Ads
2024-02-02,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,137542,508,137,14,700.0,0.0037,0.27,7,0.35,0.0291,Organic,Google Ads
2024-01-05,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22575,1189,214,41,2250.0,0.0527,0.18,9,0.92,0.0353,Organic,Google Ads
2024-01-05,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47433,934,607,25,1150.0,0.0197,0.65,7,0.45,0.0269,Paid Search,Bing Ads
2024-01-05,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65201,2229,401,64,3350.0,0.0342,0.18,8,0.67,0.029,Paid Search,Google Ads
2024-01-06,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22667,1167,221,41,2400.0,0.0515,0.19,9,0.91,0.0356,Paid Search,Google Ads
2024-01-06,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43280,835,542,21,1050.0,0.0193,0.65,7,0.44,0.0261,Paid Search,Google Ads
