date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,video_views,engagement_rate,reach,frequency,ctr,cpc,conversion_rate,view_rate,channel,data_source
2024-01-12,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52125,1052,147,15,9309,0.0206,46587,1.12,0.0202,0.14,0.015,0.1786,Paid Social,Facebook Ads
2024-01-12,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14103,661,251,42,1535,0.0456,12322,1.14,0.0469,0.38,0.0649,0.1089,Organic,Facebook Ads
2024-01-12,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38476,1385,207,27,4963,0.0368,31076,1.24,0.036,0.15,0.0196,0.129,Paid Social,Facebook Ads
2024-01-13,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48923,1042,135,16,9094,0.021,42540,1.15,0.0213,0.13,0.0157,0.1859,Paid Social,LinkedIn Ads
2024-01-13,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15033,723,260,46,1658,0.0486,12593,1.19,0.0481,0.36,0.0637,0.1103,Paid Social,Facebook Ads
2024-01-13,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,41012,1578,220,33,5749,0.0379,33583,1.22,0.0385,0.14,0.0212,0.1402,Paid Social,Facebook Ads
2024-01-13,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,76988,277,102,7,51728,0.0037,68604,1.12,0.0036,0.37,0.0281,0.6719,Paid Social,Facebook Ads
2024-01-14,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50776,1061,148,15,9698,0.0201,41338,1.23,0.0209,0.14,0.0149,0.191,Paid Social,Facebook Ads
2024-01-14,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14048,664,252,38,1389,0.0457,11202,1.25,0.0473,0.38,0.0586,0.0989,Paid Social,Facebook Ads
2024-01-14,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36992,1350,202,27,4694,0.0368,33265,1.11,0.0365,0.15,0.0204,0.1269,Paid Social,Facebook Ads
2024-01-14,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70703,254,96,6,48318,0.0037,57819,1.22,0.0036,0.38,0.026,0.6834,Paid Social,Facebook Ads
2024-01-15,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,40184,823,123,11,7430,0.0197,34903,1.15,0.0205,0.15,0.0138,0.1849,Paid Social,Facebook Ads
2024-01-15,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11975,556,216,32,1141,0.0443,10363,1.16,0.0465,0.39,0.0581,0.0953,Paid Social,Facebook Ads
2024-01-15,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,31435,1125,180,21,3835,0.0354,25509,1.23,0.0358,0.16,0.0189,0.122,Organic,Facebook Ads
2024-01-15,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,62342,224,80,4,40366,0.0036,48901,1.27,0.0036,0.36,0.0212,0.6475,Paid Social,Facebook Ads
2024-01-16,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,39351,790,118,10,7335,0.0208,32302,1.22,0.0201,0.15,0.0134,0.1864,Paid Social,Facebook Ads
2024-01-16,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10533,475,180,29,995,0.0486,8832,1.19,0.0451,0.38,0.0615,0.0945,Paid Social,Facebook Ads
2024-01-16,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33417,1169,187,22,3979,0.0342,29627,1.13,0.035,0.16,0.0192,0.1191,Paid Social,Facebook Ads
2024-01-16,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,64301,237,85,4,42914,0.0034,55622,1.16,0.0037,0.36,0.0178,0.6674,Paid Social,Facebook Ads
2024-01-17,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47861,966,135,14,8662,0.0191,41322,1.16,0.0202,0.14,0.015,0.181,Paid Social,Facebook Ads
2024-01-17,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12010,533,202,34,1219,0.0443,9415,1.28,0.0444,0.38,0.0654,0.1015,Paid Social,LinkedIn Ads
2024-01-17,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34332,1259,188,23,4518,0.0371,28417,1.21,0.0367,0.15,0.0186,0.1316,Paid Social,Facebook Ads
2024-01-17,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,67698,250,90,6,45418,0.0036,53137,1.27,0.0037,0.36,0.0254,0.6709,Paid Social,Facebook Ads
2024-01-18,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49181,978,136,15,9024,0.0206,42138,1.17,0.0199,0.14,0.0157,0.1835,Organic,LinkedIn Ads
2024-01-18,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13950,647,245,38,1499,0.0473,12251,1.14,0.0464,0.38,0.0597,0.1075,Paid Social,Facebook Ads
2024-01-18,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,41145,1563,250,32,5398,0.0364,33108,1.24,0.038,0.16,0.0211,0.1312,Organic,Facebook Ads
2024-01-18,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75893,273,92,6,50521,0.0035,68104,1.11,0.0036,0.34,0.0254,0.6657,Paid Social,LinkedIn Ads
2024-01-19,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,55912,1179,165,19,10578,0.0217,49938,1.12,0.0211,0.14,0.0168,0.1892,Paid Social,Facebook Ads
2024-01-19,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15002,727,261,47,1726,0.0483,11910,1.26,0.0485,0.36,0.0654,0.1151,Paid Social,Facebook Ads
2024-01-19,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,41665,1637,261,34,5941,0.0392,32206,1.29,0.0393,0.16,0.0212,0.1426,Paid Social,Facebook Ads
2024-01-19,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,77561,286,102,8,51104,0.0035,69866,1.11,0.0037,0.36,0.0291,0.6589,Paid Social,Facebook Ads
2024-01-20,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49550,1015,142,16,9330,0.0213,43615,1.14,0.0205,0.14,0.0159,0.1883,Organic,Facebook Ads
2024-01-20,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14890,696,250,45,1596,0.046,12602,1.18,0.0468,0.36,0.0654,0.1072,Organic,Facebook Ads
2024-01-20,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36212,1361,204,27,5087,0.036,29791,1.22,0.0376,0.15,0.0205,0.1405,Paid Social,Facebook Ads
2024-01-20,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73280,271,97,7,50636,0.0036,62797,1.17,0.0037,0.36,0.026,0.691,Paid Social,Facebook Ads
2024-01-21,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44937,907,126,13,8475,0.0196,39610,1.13,0.0202,0.14,0.0151,0.1886,Paid Social,Facebook Ads
2024-01-21,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14969,670,254,43,1438,0.0446,12777,1.17,0.0448,0.38,0.0651,0.0961,Paid Social,Facebook Ads
2024-01-21,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36645,1311,209,26,5144,0.0367,31621,1.16,0.0358,0.16,0.0201,0.1404,Paid Social,Facebook Ads
2024-01-21,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,74524,268,93,6,47933,0.0035,59534,1.25,0.0036,0.35,0.0226,0.6432,Paid Social,Facebook Ads
2024-01-22,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,45105,938,131,13,8488,0.0202,36969,1.22,0.0208,0.14,0.0144,0.1882,Paid Social,Facebook Ads
2024-01-22,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12703,589,217,36,1204,0.0468,9946,1.28,0.0464,0.37,0.0628,0.0948,Paid Social,Facebook Ads
2024-01-22,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34699,1245,199,24,4743,0.0341,27209,1.28,0.0359,0.16,0.02,0.1367,Organic,Facebook Ads
2024-01-22,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69720,250,85,5,46921,0.0037,60287,1.16,0.0036,0.34,0.0206,0.673,Paid Social,Facebook Ads
2024-01-23,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44267,903,126,13,7883,0.019,34718,1.28,0.0204,0.14,0.0152,0.1781,Paid Social,Facebook Ads
2024-01-23,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,9849,440,171,29,876,0.0438,8306,1.19,0.0447,0.39,0.0664,0.089,Paid Social,Facebook Ads
2024-01-23,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,31360,1138,159,22,3593,0.0352,25034,1.25,0.0363,0.14,0.0195,0.1146,Paid Social,Facebook Ads
2024-01-23,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,61375,214,72,3,41655,0.0035,48966,1.25,0.0035,0.34,0.0186,0.6787,Paid Social,Facebook Ads
2024-01-24,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44933,885,123,13,7885,0.0205,34959,1.29,0.0197,0.14,0.0155,0.1755,Paid Social,Facebook Ads
2024-01-24,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13318,623,230,41,1261,0.0437,11996,1.11,0.0468,0.37,0.0666,0.0947,Paid Social,LinkedIn Ads
2024-01-24,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34522,1253,200,24,4408,0.0365,30078,1.15,0.0363,0.16,0.0197,0.1277,Paid Social,Facebook Ads
2024-01-24,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68311,252,88,5,46478,0.0037,53585,1.27,0.0037,0.35,0.0201,0.6804,Paid Social,LinkedIn Ads
2024-01-25,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51561,1031,144,15,9311,0.0197,43654,1.18,0.02,0.14,0.0149,0.1806,Paid Social,Facebook Ads
2024-01-25,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14326,654,241,38,1518,0.0429,12742,1.12,0.0457,0.37,0.0593,0.106,Organic,Facebook Ads
2024-01-25,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,35898,1299,194,27,4864,0.0375,31030,1.16,0.0362,0.15,0.021,0.1355,Paid Social,Facebook Ads
2024-01-25,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75926,280,100,6,53641,0.0035,67056,1.13,0.0037,0.36,0.0242,0.7065,Organic,Facebook Ads
2024-01-26,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47648,967,135,14,8352,0.0213,40700,1.17,0.0203,0.14,0.0152,0.1753,Paid Social,Facebook Ads
2024-01-26,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15173,740,259,46,1667,0.0484,12278,1.24,0.0488,0.35,0.0633,0.1099,Organic,Facebook Ads
2024-01-26,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39821,1557,249,33,5152,0.0377,30693,1.3,0.0391,0.16,0.0216,0.1294,Paid Social,Facebook Ads
2024-01-26,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75109,270,97,7,49233,0.0036,65917,1.14,0.0036,0.36,0.0263,0.6555,Paid Social,Facebook Ads
2024-01-27,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,56409,1190,166,19,10131,0.0206,50011,1.13,0.0211,0.14,0.0166,0.1796,Paid Social,Facebook Ads
2024-01-27,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14659,694,256,44,1605,0.0496,12865,1.14,0.0474,0.37,0.0648,0.1095,Paid Social,Facebook Ads
2024-01-27,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,41810,1622,243,33,5790,0.0397,36256,1.15,0.0388,0.15,0.0207,0.1385,Paid Social,Facebook Ads
2024-01-27,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75321,271,97,8,48484,0.0035,61358,1.23,0.0036,0.36,0.0298,0.6437,Paid Social,Facebook Ads
2024-01-28,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50907,1028,143,17,9433,0.0197,44517,1.14,0.0202,0.14,0.0169,0.1853,Organic,Facebook Ads
2024-01-28,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13364,634,228,41,1377,0.0506,11035,1.21,0.0475,0.36,0.0656,0.1031,Paid Social,LinkedIn Ads
2024-01-28,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36320,1314,210,30,4656,0.0379,29590,1.23,0.0362,0.16,0.0231,0.1282,Organic,Facebook Ads
2024-01-28,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,76199,274,98,7,52432,0.0038,64922,1.17,0.0036,0.36,0.028,0.6881,Paid Social,Facebook Ads
2024-01-29,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49461,974,136,15,9451,0.0208,39749,1.24,0.0197,0.14,0.0155,0.1911,Organic,Facebook Ads
2024-01-29,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11770,524,193,32,1154,0.0444,10095,1.17,0.0446,0.37,0.0613,0.0981,Paid Social,Facebook Ads
2024-01-29,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37114,1343,201,26,4813,0.0359,30361,1.22,0.0362,0.15,0.0201,0.1297,Organic,Facebook Ads
2024-01-29,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,72367,260,93,5,49585,0.0036,63406,1.14,0.0036,0.36,0.0208,0.6852,Paid Social,Facebook Ads
2024-01-30,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46147,922,129,13,8324,0.0203,41699,1.11,0.02,0.14,0.0146,0.1804,Paid Social,Facebook Ads
2024-01-30,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11342,514,190,32,1131,0.044,9036,1.26,0.0454,0.37,0.0635,0.0998,Organic,Facebook Ads
2024-01-30,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33000,1168,186,23,4092,0.0348,26066,1.27,0.0354,0.16,0.0205,0.124,Paid Social,Facebook Ads
2024-01-30,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68842,240,84,4,44368,0.0036,56973,1.21,0.0035,0.35,0.0168,0.6445,Paid Social,Facebook Ads
2024-01-31,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51416,1012,151,15,9892,0.0206,45536,1.13,0.0197,0.15,0.0151,0.1924,Paid Social,Facebook Ads
2024-01-31,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13170,608,218,38,1360,0.0484,10983,1.2,0.0462,0.36,0.0635,0.1033,Paid Social,Facebook Ads
2024-01-31,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33890,1247,187,26,4341,0.0367,27400,1.24,0.0368,0.15,0.0216,0.1281,Paid Social,Facebook Ads
2024-01-31,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69525,243,85,5,47617,0.0036,55490,1.25,0.0035,0.35,0.024,0.6849,Organic,Facebook Ads
2024-02-01,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49541,1030,144,15,9313,0.021,40247,1.23,0.0208,0.14,0.0153,0.188,Paid Social,Facebook Ads
2024-02-01,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14966,691,255,45,1441,0.0457,12949,1.16,0.0462,0.37,0.0665,0.0963,Paid Social,Facebook Ads
2024-02-01,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36087,1309,196,27,4911,0.0383,32465,1.11,0.0363,0.15,0.0208,0.1361,Paid Social,Facebook Ads
2024-02-01,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70526,253,91,6,47541,0.0036,59933,1.18,0.0036,0.36,0.026,0.6741,Paid Social,Facebook Ads
2024-01-04,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,45070,865,121,11,8180,0.0188,37155,1.21,0.0192,0.14,0.0135,0.1815,Paid Social,Facebook Ads
2024-01-04,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13210,597,232,35,1266,0.0467,10731,1.23,0.0452,0.39,0.059,0.0959,Paid Social,Facebook Ads
2024-01-04,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,32820,1191,178,21,4204,0.0356,28171,1.17,0.0363,0.15,0.018,0.1281,Paid Social,Facebook Ads
2024-01-05,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44381,869,121,10,7961,0.0189,38973,1.14,0.0196,0.14,0.0123,0.1794,Paid Social,Facebook Ads
2024-01-05,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14334,667,253,41,1562,0.0433,11611,1.23,0.0466,0.38,0.062,0.109,Paid Social,Facebook Ads
2024-01-05,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37690,1409,211,26,4990,0.0379,32161,1.17,0.0374,0.15,0.0191,0.1324,Paid Social,Facebook Ads
2024-01-06,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48136,972,136,14,8654,0.0197,40438,1.19,0.0202,0.14,0.0146,0.1798,Paid Social,LinkedIn Ads
2024-01-06,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10823,481,202,31,1098,0.0424,8442,1.28,0.0445,0.42,0.0651,0.1015,Paid Social,Facebook Ads
2024-01-06,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37463,1374,206,26,4843,0.0383,33922,1.1,0.0367,0.15,0.0194,0.1293,Paid Social,LinkedIn Ads
2024-01-07,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51399,1007,140,14,9164,0.0199,40774,1.26,0.0196,0.14,0.0148,0.1783,Paid Social,LinkedIn Ads
2024-01-07,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15129,700,259,44,1609,0.0456,12115,1.25,0.0463,0.37,0.0635,0.1064,Paid Social,Facebook Ads
2024-01-07,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,66199,231,87,4,44902,0.0035,58988,1.12,0.0035,0.38,0.0213,0.6783,Organic,Facebook Ads
2024-01-08,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49605,997,139,14,8978,0.0196,39521,1.26,0.0201,0.14,0.0144,0.181,Paid Social,Facebook Ads
2024-01-08,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12483,546,207,34,1364,0.044,9991,1.25,0.0438,0.38,0.0633,0.1093,Organic,LinkedIn Ads
2024-01-08,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,72176,252,93,5,47809,0.0035,61487,1.17,0.0035,0.37,0.0234,0.6624,Paid Social,Facebook Ads
2024-01-09,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,45939,923,129,11,8108,0.0191,39012,1.18,0.0201,0.14,0.0123,0.1765,Paid Social,Facebook Ads
2024-01-09,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,33795,1196,179,22,4423,0.0359,30563,1.11,0.0354,0.15,0.0192,0.1309,Paid Social,LinkedIn Ads
2024-01-09,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,64921,227,81,4,44438,0.0036,52520,1.24,0.0035,0.36,0.021,0.6845,Paid Social,Facebook Ads
2024-01-10,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47491,1006,130,14,9170,0.0213,37383,1.27,0.0212,0.13,0.0147,0.1931,Organic,LinkedIn Ads
2024-01-10,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14166,668,260,42,1569,0.0471,12241,1.16,0.0472,0.39,0.0639,0.1108,Paid Social,Facebook Ads
2024-01-10,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38452,1384,207,27,5167,0.0356,33071,1.16,0.036,0.15,0.0201,0.1344,Paid Social,Facebook Ads
2024-01-11,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47458,944,141,13,8509,0.0199,40636,1.17,0.0199,0.15,0.0144,0.1793,Paid Social,Facebook Ads
2024-01-11,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12730,565,226,38,1276,0.0438,11152,1.14,0.0444,0.4,0.0675,0.1003,Organic,Facebook Ads
2024-01-11,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,74952,269,99,6,49288,0.0035,65111,1.15,0.0036,0.37,0.0259,0.6576,Paid Social,Facebook Ads
2024-01-12,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52525,1071,149,15,9701,0.0203,44355,1.18,0.0204,0.14,0.0149,0.1847,Paid Social,LinkedIn Ads
2024-01-12,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36306,1343,201,25,4825,0.0376,30779,1.18,0.037,0.15,0.0191,0.1329,Paid Social,Facebook Ads
2024-01-12,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73392,264,97,6,51234,0.0036,65386,1.12,0.0036,0.37,0.024,0.6981,Paid Social,Facebook Ads
2024-01-13,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,51704,1028,143,14,9229,0.0194,39944,1.29,0.0199,0.14,0.014,0.1785,Paid Social,LinkedIn Ads
2024-01-13,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13469,622,236,41,1512,0.049,11092,1.21,0.0462,0.38,0.0664,0.1123,Organic,Facebook Ads
2024-01-13,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40186,1442,216,29,5107,0.0357,32707,1.23,0.0359,0.15,0.0203,0.1271,Paid Social,Facebook Ads
2024-01-14,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49961,1044,135,15,9427,0.0209,38688,1.29,0.0209,0.13,0.0153,0.1887,Paid Social,Facebook Ads
2024-01-14,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13529,685,239,42,1557,0.0519,11010,1.23,0.0507,0.35,0.0616,0.1151,Paid Social,Facebook Ads
2024-01-14,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37277,1468,220,29,5341,0.0377,32807,1.14,0.0394,0.15,0.0201,0.1433,Paid Social,Facebook Ads
2024-01-14,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75207,278,100,7,53968,0.0038,68230,1.1,0.0037,0.36,0.0277,0.7176,Paid Social,LinkedIn Ads
2024-01-15,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48330,995,139,15,8936,0.0214,38723,1.25,0.0206,0.14,0.0153,0.1849,Paid Social,LinkedIn Ads
2024-01-15,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12519,572,217,36,1244,0.0489,10977,1.14,0.0457,0.38,0.0633,0.0994,Paid Social,LinkedIn Ads
2024-01-15,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34986,1304,208,27,4579,0.0369,31455,1.11,0.0373,0.16,0.0208,0.1309,Paid Social,Facebook Ads
2024-01-15,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73916,266,98,6,51911,0.0037,65980,1.12,0.0036,0.37,0.0256,0.7023,Paid Social,LinkedIn Ads
2024-01-16,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44895,884,123,12,7964,0.0206,35196,1.28,0.0197,0.14,0.0144,0.1774,Paid Social,Facebook Ads
2024-01-16,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11885,557,211,32,1228,0.0466,10166,1.17,0.0469,0.38,0.0591,0.1034,Paid Social,LinkedIn Ads
2024-01-16,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34235,1232,184,22,4488,0.0355,29678,1.15,0.036,0.15,0.0186,0.1311,Paid Social,Facebook Ads
2024-01-16,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,65532,235,82,5,42897,0.0038,57168,1.15,0.0036,0.35,0.0219,0.6546,Paid Social,Facebook Ads
2024-01-17,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,40264,801,112,10,7344,0.0197,33320,1.21,0.0199,0.14,0.0134,0.1824,Paid Social,LinkedIn Ads
2024-01-17,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10670,507,197,29,1032,0.046,9001,1.19,0.0476,0.39,0.0575,0.0968,Paid Social,Facebook Ads
2024-01-17,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,29758,1095,175,21,3734,0.0375,23132,1.29,0.0368,0.16,0.0194,0.1255,Paid Social,Facebook Ads
2024-01-17,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,61853,228,82,4,39666,0.0037,55363,1.12,0.0037,0.36,0.0182,0.6413,Paid Social,Facebook Ads
2024-01-18,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44836,901,126,12,7900,0.0209,36123,1.24,0.0201,0.14,0.0144,0.1762,Paid Social,Facebook Ads
2024-01-18,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12782,554,216,35,1370,0.0451,10855,1.18,0.0434,0.39,0.064,0.1072,Paid Social,Facebook Ads
2024-01-18,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37499,1368,218,25,5021,0.0355,33698,1.11,0.0365,0.16,0.0184,0.1339,Paid Social,Facebook Ads
2024-01-18,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,64099,230,78,5,42927,0.0035,55666,1.15,0.0036,0.34,0.0246,0.6697,Paid Social,Facebook Ads
2024-01-19,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48472,959,134,15,9272,0.0207,43218,1.12,0.0198,0.14,0.0159,0.1913,Paid Social,Facebook Ads
2024-01-19,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13929,657,243,38,1458,0.0471,12533,1.11,0.0472,0.37,0.0589,0.1047,Paid Social,Facebook Ads
2024-01-19,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38145,1373,219,28,4935,0.0388,30963,1.23,0.036,0.16,0.021,0.1294,Paid Social,Facebook Ads
2024-01-19,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75272,270,94,7,51124,0.0036,60290,1.25,0.0036,0.35,0.0274,0.6792,Paid Social,Facebook Ads
2024-01-20,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52342,1109,155,18,9353,0.0208,40677,1.29,0.0212,0.14,0.0171,0.1787,Paid Social,Facebook Ads
