date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,video_views,video_watch_25,video_watch_50,video_watch_75,video_watch_100,likes,shares,comments,ctr,cpc,conversion_rate,view_rate,channel,data_source
2024-01-10,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,113894,2107,611,61,84509,63456,42345,32234,22234,4345,1189,223,0.0185,0.29,0.0294,0.742,Paid Social,StackAdapt
2024-01-10,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,365349,5991,958,90,288954,258901,207890,147234,97456,16901,4912,1345,0.0164,0.16,0.0151,0.7909,Paid Social,TikTok Ads
2024-01-11,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,299569,4463,580,45,248702,182345,114567,77234,51234,10345,2789,656,0.0149,0.13,0.0102,0.8302,Paid Social,Amazon Ad Server
2024-01-11,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,224376,3545,425,29,178378,131567,103567,67234,40567,8012,2201,523,0.0158,0.12,0.0082,0.795,Paid Social,TikTok Ads
2024-01-11,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,420942,6987,1048,111,342857,267890,214567,151234,99567,17234,5012,1378,0.0166,0.15,0.016,0.8145,Paid Social,StackAdapt
2024-01-12,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,243252,3575,464,35,205256,163567,102567,69567,46567,9123,2423,601,0.0147,0.13,0.0099,0.8438,Paid Social,StackAdapt
2024-01-12,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,148107,2769,747,77,107110,74567,50234,37890,25234,5012,1423,267,0.0187,0.27,0.0281,0.7232,Paid Social,Amazon Ad Server
2024-01-12,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,230048,3772,452,32,180311,135234,106789,69234,41789,8234,2267,534,0.0164,0.12,0.0087,0.7838,Paid Social,Amazon Ad Server
2024-01-13,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,294140,4235,550,43,240371,182345,114567,77234,51234,10345,2789,656,0.0144,0.13,0.0102,0.8172,Paid Social,Amazon Ad Server
2024-01-13,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,152837,3010,782,82,105212,81234,54678,41234,27567,5456,1567,289,0.0197,0.26,0.0274,0.6884,Paid Social,TikTok Ads
2024-01-13,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,225353,3673,440,31,189702,143567,113456,73456,44567,8789,2434,567,0.0163,0.12,0.0086,0.8418,Paid Social,TikTok Ads
2024-01-13,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,409474,6879,1031,101,354481,278901,223456,159234,105678,18234,5234,1456,0.0168,0.15,0.0147,0.8657,Paid Social,TikTok Ads
2024-01-14,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,273431,4074,488,40,227658,173456,109234,73567,49234,9789,2634,623,0.0149,0.12,0.0099,0.8326,Paid Social,StackAdapt
2024-01-14,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,154099,2927,819,78,109225,76234,51234,38567,25789,5123,1456,278,0.019,0.28,0.0268,0.7088,Paid Social,TikTok Ads
2024-01-14,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,225630,3677,441,31,175698,137890,108901,70567,42789,8456,2301,545,0.0163,0.12,0.0085,0.7787,Paid Social,Amazon Ad Server
2024-01-14,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,406665,6872,1030,104,330293,267890,214567,151234,99567,17756,5012,1389,0.0169,0.15,0.0152,0.8122,Paid Social,StackAdapt
2024-01-15,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,252169,3606,468,37,213561,156234,98234,67234,45234,8923,2345,567,0.0143,0.13,0.0103,0.8469,Paid Social,TikTok Ads
2024-01-15,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,132396,2489,696,67,97059,71234,48234,36234,24567,4789,1345,245,0.0188,0.28,0.0272,0.7331,Paid Social,TikTok Ads
2024-01-15,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,195034,3101,372,25,156631,121234,96234,61234,37456,7345,2034,489,0.0159,0.12,0.0082,0.8031,Paid Social,TikTok Ads
2024-01-15,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,350083,5776,866,92,281291,245678,196789,140234,93456,16234,4789,1289,0.0165,0.15,0.016,0.8035,Paid Social,StackAdapt
2024-01-16,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,223461,3195,447,30,182076,148234,93234,63456,43234,8567,2234,534,0.0143,0.14,0.0094,0.8148,Paid Social,StackAdapt
2024-01-16,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,137474,2694,754,74,95269,68234,45789,34567,23678,4678,1267,237,0.0196,0.28,0.0275,0.693,Paid Social,StackAdapt
2024-01-16,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,203465,3194,383,27,164949,117234,93234,59234,36234,7123,1967,478,0.0157,0.12,0.0086,0.8107,Paid Social,StackAdapt
2024-01-16,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,382972,6204,930,92,324836,239234,191234,136234,90234,15890,4634,1256,0.0162,0.15,0.0149,0.8482,Paid Social,Amazon Ad Server
2024-01-17,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,236766,3480,452,33,197581,163456,102345,70234,47234,9234,2456,589,0.0147,0.13,0.0096,0.8345,Paid Social,Amazon Ad Server
2024-01-17,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,140707,2659,744,71,95357,72345,48901,36789,24890,4901,1356,256,0.0189,0.28,0.0269,0.6777,Paid Social,TikTok Ads
2024-01-17,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,224661,3594,431,30,172270,128234,101234,65234,39456,7789,2145,512,0.016,0.12,0.0085,0.7668,Paid Social,Amazon Ad Server
2024-01-17,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,351798,5628,844,83,287559,251234,201234,143456,95234,16567,4823,1312,0.016,0.15,0.0149,0.8174,Paid Social,TikTok Ads
2024-01-18,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,272851,4092,531,42,216398,182345,114567,77234,51234,10345,2789,656,0.015,0.13,0.0105,0.7931,Paid Social,TikTok Ads
2024-01-18,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,164466,3091,803,85,117264,81234,54678,41234,27567,5456,1567,289,0.0188,0.26,0.0278,0.713,Paid Social,TikTok Ads
2024-01-18,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,262137,4194,503,35,201059,148234,117234,75234,45789,8567,2345,567,0.016,0.12,0.0084,0.767,Paid Social,TikTok Ads
2024-01-18,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,418292,6985,1047,111,360484,289234,231456,164567,109234,18890,5456,1489,0.0167,0.15,0.016,0.8618,Paid Social,TikTok Ads
2024-01-19,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,290445,4385,570,43,237032,191234,119234,80234,53456,10789,2901,689,0.0151,0.13,0.01,0.8161,Paid Social,TikTok Ads
2024-01-19,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,174104,3290,888,86,117363,87234,58901,44234,29567,5678,1634,312,0.0189,0.27,0.0264,0.6741,Paid Social,Amazon Ad Server
2024-01-19,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,244776,3769,452,34,192344,152345,120456,77890,47234,8901,2456,589,0.0154,0.12,0.0091,0.7858,Paid Social,Amazon Ad Server
2024-01-19,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,471883,7502,1125,111,392181,304567,243456,172345,114567,19567,5678,1567,0.0159,0.15,0.0148,0.8311,Paid Social,StackAdapt
2024-01-20,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,306372,4534,589,49,262070,184567,115678,78234,52345,10456,2812,678,0.0148,0.13,0.0109,0.8554,Paid Social,Amazon Ad Server
2024-01-20,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,161689,3152,851,82,114314,83567,56234,42345,28234,5523,1589,301,0.0195,0.27,0.0261,0.707,Paid Social,Amazon Ad Server
2024-01-20,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,268700,4299,558,36,211278,148901,117890,76234,46234,8734,2401,578,0.016,0.13,0.0085,0.7863,Paid Social,TikTok Ads
2024-01-20,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,434886,6958,1043,103,383352,296234,237890,168234,111234,19234,5534,1523,0.016,0.15,0.0149,0.8815,Paid Social,StackAdapt
2024-01-21,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,269847,3912,508,38,213610,179234,112234,75678,50234,10123,2712,645,0.0145,0.13,0.0098,0.7916,Paid Social,TikTok Ads
2024-01-21,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,159792,3036,819,78,110112,79567,53678,40234,26890,5234,1456,278,0.019,0.27,0.0258,0.6891,Paid Social,StackAdapt
2024-01-21,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,219424,3379,405,29,177799,142345,112345,72345,43789,8456,2267,545,0.0154,0.12,0.0086,0.8103,Paid Social,TikTok Ads
2024-01-21,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,416041,6656,998,100,356172,287234,229234,162345,107890,18756,5345,1456,0.016,0.15,0.0151,0.8561,Paid Social,TikTok Ads
2024-01-22,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,266556,3918,509,41,216656,163567,102567,69567,46567,9123,2423,601,0.0147,0.13,0.0106,0.8128,Paid Social,Amazon Ad Server
2024-01-22,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,148895,2873,804,75,99804,72345,48901,36789,24890,4901,1356,256,0.0193,0.28,0.0263,0.6703,Paid Social,Amazon Ad Server
2024-01-22,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,219141,3418,410,28,169133,131567,103567,67234,40567,8012,2201,523,0.0156,0.12,0.0082,0.7718,Paid Social,TikTok Ads
2024-01-22,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,380383,5933,949,88,329754,258901,207890,147234,97456,16901,4912,1345,0.0156,0.16,0.0149,0.8669,Paid Social,TikTok Ads
2024-01-23,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,235399,3460,449,34,190131,153456,96234,65234,43567,8756,2234,534,0.0147,0.13,0.0101,0.8077,Paid Social,Amazon Ad Server
2024-01-23,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,131314,2481,669,65,89227,67234,45234,34234,23456,4567,1234,234,0.0189,0.27,0.0265,0.6795,Paid Social,TikTok Ads
2024-01-23,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,200038,3020,362,25,153989,121234,96234,61234,37456,7345,2034,489,0.0151,0.12,0.0084,0.7698,Paid Social,StackAdapt
2024-01-23,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,338823,5658,848,84,288880,245678,196789,140234,93456,16234,4789,1289,0.0167,0.15,0.015,0.8526,Paid Social,TikTok Ads
2024-01-24,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,271844,4023,522,39,235607,173456,109234,73567,49234,9789,2634,623,0.0148,0.13,0.0097,0.8667,Paid Social,TikTok Ads
2024-01-24,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,145146,2830,792,80,102705,76234,51234,38567,25789,5123,1456,278,0.0195,0.28,0.0284,0.7076,Paid Social,Amazon Ad Server
2024-01-24,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,240786,3828,459,33,196505,137890,108901,70567,42789,8456,2301,545,0.0159,0.12,0.0088,0.8161,Paid Social,TikTok Ads
2024-01-24,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,405955,6698,1004,99,340718,267890,214567,151234,99567,17756,5012,1389,0.0165,0.15,0.0149,0.8393,Paid Social,StackAdapt
2024-01-25,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,304396,4383,569,46,238250,182345,114567,77234,51234,10345,2789,656,0.0144,0.13,0.0105,0.7827,Paid Social,Amazon Ad Server
2024-01-25,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,151332,2981,775,83,109867,81234,54678,41234,27567,5456,1567,289,0.0197,0.26,0.0281,0.726,Paid Social,StackAdapt
2024-01-25,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,242431,3878,465,33,196878,148234,117234,75234,45789,8567,2345,567,0.016,0.12,0.0087,0.8121,Paid Social,TikTok Ads
2024-01-25,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,391394,6418,962,96,345131,289234,231456,164567,109234,18890,5456,1489,0.0164,0.15,0.015,0.8818,Paid Social,StackAdapt
2024-01-26,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,304135,4501,585,47,251185,200234,125678,84567,56234,11234,3012,723,0.0148,0.13,0.0106,0.8259,Paid Social,TikTok Ads
2024-01-26,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,161245,3079,800,78,114741,91234,61567,46234,30789,5890,1678,334,0.0191,0.26,0.0256,0.7116,Paid Social,TikTok Ads
2024-01-26,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,249341,3939,472,35,191244,160234,126789,81234,49234,9123,2567,612,0.0158,0.12,0.009,0.767,Paid Social,TikTok Ads
2024-01-26,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,475304,7557,1209,116,394549,312345,249234,177890,118234,20234,5912,1623,0.0159,0.16,0.0154,0.8301,Paid Social,TikTok Ads
2024-01-27,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,344443,5201,728,52,295049,208901,131234,88234,58901,11567,3134,734,0.0151,0.14,0.01,0.8566,Paid Social,StackAdapt
2024-01-27,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,192960,3762,978,95,140262,95678,64567,48567,32345,6123,1734,345,0.0195,0.26,0.0255,0.7269,Paid Social,Amazon Ad Server
2024-01-27,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,266819,4055,527,36,203929,168901,133456,85678,51789,9456,2634,623,0.0152,0.13,0.0089,0.7643,Paid Social,TikTok Ads
2024-01-27,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,464552,7525,1204,113,381815,323456,258901,184567,122345,20789,6034,1678,0.0162,0.16,0.0151,0.8219,Paid Social,StackAdapt
2024-01-28,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,320924,4878,634,51,264024,191234,119234,80234,53456,10789,2901,689,0.0152,0.13,0.0106,0.8227,Paid Social,StackAdapt
2024-01-28,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,177747,3341,868,85,120850,87234,58901,44234,29567,5678,1634,312,0.0188,0.26,0.0255,0.6799,Paid Social,StackAdapt
2024-01-28,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,252442,4039,484,34,205487,152345,120456,77890,47234,8901,2456,589,0.016,0.12,0.0086,0.814,Paid Social,StackAdapt
2024-01-28,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,411361,6828,1024,103,352742,304567,243456,172345,114567,19567,5678,1567,0.0166,0.15,0.0152,0.8575,Paid Social,StackAdapt
2024-01-29,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,269439,4068,528,43,219080,179234,112234,75678,50234,10123,2712,645,0.0151,0.13,0.0106,0.8131,Paid Social,TikTok Ads
2024-01-29,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,143429,2825,762,77,101662,79567,53678,40234,26890,5234,1456,278,0.0197,0.27,0.0276,0.7088,Paid Social,Amazon Ad Server
2024-01-29,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,241324,3861,463,33,195448,142345,112345,72345,43789,8456,2267,545,0.016,0.12,0.0088,0.8099,Paid Social,TikTok Ads
2024-01-29,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,445630,6996,1119,105,371699,287234,229234,162345,107890,18756,5345,1456,0.0157,0.16,0.0151,0.8341,Paid Social,TikTok Ads
2024-01-30,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,284891,4102,492,43,242271,173456,109234,73567,49234,9789,2634,623,0.0144,0.12,0.0106,0.8504,Paid Social,StackAdapt
2024-01-30,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,148194,2860,743,75,102757,74567,50234,37890,25234,5012,1423,267,0.0193,0.26,0.0265,0.6934,Paid Social,TikTok Ads
2024-01-30,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,217863,3529,423,28,177187,135234,106789,69234,41789,8234,2267,534,0.0162,0.12,0.0081,0.8133,Paid Social,TikTok Ads
2024-01-30,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,376745,6065,909,90,303242,267890,214567,151234,99567,17234,5012,1378,0.0161,0.15,0.015,0.8049,Paid Social,StackAdapt
2024-01-31,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,278873,4071,529,41,226500,182345,114567,77234,51234,10345,2789,656,0.0146,0.13,0.0103,0.8122,Paid Social,StackAdapt
2024-01-31,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,166559,3164,854,85,119522,81234,54678,41234,27567,5456,1567,289,0.019,0.27,0.0269,0.7176,Paid Social,TikTok Ads
2024-01-31,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,259781,4156,498,35,216787,148234,117234,75234,45789,8567,2345,567,0.016,0.12,0.0085,0.8345,Paid Social,StackAdapt
2024-01-31,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,406351,6664,1066,101,342106,289234,231456,164567,109234,18890,5456,1489,0.0164,0.16,0.0153,0.8419,Paid Social,TikTok Ads
2024-02-01,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,284799,4072,529,39,241993,188234,117890,79234,52789,10567,2856,667,0.0143,0.13,0.0098,0.8497,Paid Social,TikTok Ads
2024-02-01,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,152661,2992,777,78,104786,83567,56234,42345,28234,5523,1589,301,0.0196,0.26,0.0264,0.6864,Paid Social,StackAdapt
2024-02-01,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,268085,4235,508,37,208382,150567,119234,76890,46567,8678,2378,556,0.0158,0.12,0.0089,0.7773,Paid Social,TikTok Ads
2024-02-01,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,452090,7233,1084,111,376500,296234,237890,168234,111234,19234,5534,1523,0.016,0.15,0.0154,0.8328,Paid Social,StackAdapt
2024-01-04,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,222838,3298,428,33,193267,156234,98234,67234,45234,8923,2345,567,0.0148,0.13,0.0103,0.8673,Paid Social,StackAdapt
2024-01-04,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,127594,2488,696,71,96626,67234,45234,34234,23456,4567,1234,234,0.0195,0.28,0.0289,0.7573,Paid Social,Amazon Ad Server
2024-01-04,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,204321,3187,382,25,153874,112345,89234,56789,34567,6789,1890,456,0.0156,0.12,0.008,0.7531,Paid Social,TikTok Ads
2024-01-05,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,230795,3369,437,33,204461,163456,102345,70234,47234,9234,2456,589,0.0146,0.13,0.0099,0.8859,Paid Social,Amazon Ad Server
2024-01-05,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,128293,2424,654,66,93705,71234,48234,36234,24567,4789,1345,245,0.0189,0.27,0.0274,0.7304,Paid Social,TikTok Ads
2024-01-05,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,185203,2759,331,22,146828,117234,93234,59234,36234,7123,1967,478,0.0149,0.12,0.008,0.7928,Paid Social,Amazon Ad Server
2024-01-06,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,226212,3234,420,32,186285,148234,93234,63456,43234,8567,2234,534,0.0143,0.13,0.0101,0.8235,Paid Social,Amazon Ad Server
2024-01-06,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,110495,2121,636,62,83202,61234,41234,31234,21234,4234,1123,212,0.0192,0.3,0.0294,0.753,Paid Social,TikTok Ads
2024-01-06,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,360409,5766,922,89,289660,234567,189234,134567,89234,15678,4567,1234,0.016,0.16,0.0155,0.8037,Paid Social,StackAdapt
2024-01-07,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,239359,3686,479,36,209199,170234,107234,72456,48456,9567,2567,612,0.0154,0.13,0.01,0.874,Paid Social,TikTok Ads
2024-01-07,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,190005,2945,353,25,155177,121234,96234,61234,37456,7345,2034,489,0.0155,0.12,0.0086,0.8167,Paid Social,StackAdapt
2024-01-07,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,389257,6305,945,101,318022,245678,196789,140234,93456,16234,4789,1289,0.0162,0.15,0.0161,0.817,Paid Social,StackAdapt
2024-01-08,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,218013,3291,460,32,183000,156789,98789,67789,45456,8945,2367,578,0.0151,0.14,0.0099,0.8394,Paid Social,TikTok Ads
2024-01-08,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,132459,2463,665,71,94906,68234,45789,34567,23678,4678,1267,237,0.0186,0.27,0.0289,0.7165,Paid Social,TikTok Ads
2024-01-08,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,363186,6065,970,89,311214,239234,191234,136234,90234,15890,4634,1256,0.0167,0.16,0.0148,0.8569,Paid Social,TikTok Ads
2024-01-09,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,251800,3802,532,38,210983,173456,109234,73567,49234,9789,2634,623,0.0151,0.14,0.01,0.8379,Paid Social,StackAdapt
2024-01-09,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,204352,3290,394,27,154387,124567,98901,63234,38234,7567,2089,501,0.0161,0.12,0.0084,0.7555,Paid Social,Amazon Ad Server
2024-01-09,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,366841,5869,939,92,309210,251234,201234,143456,95234,16567,4823,1312,0.016,0.16,0.0157,0.8429,Paid Social,Amazon Ad Server
2024-01-10,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,271574,4073,529,40,222473,179234,112234,75678,50234,10123,2712,645,0.015,0.13,0.0099,0.8192,Paid Social,TikTok Ads
2024-01-10,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,133951,2558,716,67,91823,72345,48901,36789,24890,4901,1356,256,0.0191,0.28,0.0264,0.6855,Paid Social,TikTok Ads
2024-01-10,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,209100,3366,403,28,169329,128234,101234,65234,39456,7789,2145,512,0.0161,0.12,0.0084,0.8098,Paid Social,StackAdapt
2024-01-11,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,260522,3725,484,38,216962,158901,99567,68234,45789,8978,2389,590,0.0143,0.13,0.0104,0.8328,Paid Social,TikTok Ads
2024-01-11,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,123405,2282,661,65,85322,63456,42345,32234,22234,4345,1189,223,0.0185,0.29,0.0287,0.6914,Paid Social,Amazon Ad Server
2024-01-11,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,364668,5980,956,93,293813,258901,207890,147234,97456,16901,4912,1345,0.0164,0.16,0.0156,0.8057,Paid Social,StackAdapt
2024-01-12,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,276522,4009,521,40,226471,182345,114567,77234,51234,10345,2789,656,0.0145,0.13,0.01,0.819,Paid Social,TikTok Ads
2024-01-12,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,203990,3243,389,25,160601,131567,103567,67234,40567,8012,2201,523,0.0159,0.12,0.008,0.7873,Paid Social,Amazon Ad Server
2024-01-12,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,414543,6549,982,101,346309,267890,214567,151234,99567,17234,5012,1378,0.0158,0.15,0.0155,0.8354,Paid Social,StackAdapt
2024-01-13,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,240239,3531,494,35,194713,163567,102567,69567,46567,9123,2423,601,0.0147,0.14,0.01,0.8105,Paid Social,Amazon Ad Server
2024-01-13,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,151707,2882,778,80,104571,74567,50234,37890,25234,5012,1423,267,0.019,0.27,0.0278,0.6893,Paid Social,StackAdapt
2024-01-13,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,207751,3407,408,27,171602,135234,106789,69234,41789,8234,2267,534,0.0164,0.12,0.0082,0.826,Paid Social,TikTok Ads
2024-01-14,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,271228,4068,528,41,222054,182345,114567,77234,51234,10345,2789,656,0.015,0.13,0.0102,0.8187,Paid Social,TikTok Ads
2024-01-14,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,165530,3260,880,91,115953,81234,54678,41234,27567,5456,1567,289,0.0197,0.27,0.0281,0.7005,Paid Social,TikTok Ads
